hash|||log_cnt|||add|||del|||mod|||other_changes|||other_ext|||ratio|||isConsistent|||message
eeb66cdb682678bfd1f02a4547e3649b38ffea7e|||3|||156|||140|||221|||True|||True|||0.005802707930367505|||CONSISTENT|||net/mlx5: Separate between E-Switch and MPFS
4cd1a64a3b2a1290e6abb560db0dcc8260d1e274|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||Staging: mt29f_spinand: Remove redundant cast on 'retval'
5b0d0033f3f3a3d09178ef0dcdd0d4e1a08666b8|||2|||5|||36|||82|||True|||True|||0.016260162601626018|||NEW|||Input: mms114 - drop platform data and use generic APIs
97eeb872764ce524d87d0e0e9e25b1c9fae10b3a|||1|||0|||18|||21|||False|||False|||0.02564102564102564|||CONSISTENT|||drm/i915: Refactor translate_signal_level()
4d6cbde37aac29164193df6d55c3685f223c1f9e|||1|||1|||0|||13|||False|||False|||0.07142857142857142|||INCONSISTENT|||drm/amdgpu: Clean up GFX 9 VM fault messages
453c2a8967e582212eaf68c80fa8256d41b94fc9|||6|||7|||0|||32|||False|||False|||0.15384615384615385|||CONSISTENT|||dm raid: correct error messages on old metadata validation
aba25a3e96563083389fc7b9f7d35be6bdfe6579|||45|||0|||12|||77|||False|||False|||0.5056179775280899|||INCONSISTENT|||IB/core: trivial prink cleanup.
7ec2b3b941a666a942859684281b5f6460a0c234|||1|||21|||6|||44|||False|||True|||0.014084507042253521|||CONSISTENT|||media: cec: add new tx/rx status bits to detect aborts/timeouts
46492ee4a6ca82e878218059c0f8539c8f9ac14e|||1|||4|||0|||5|||False|||False|||0.1111111111111111|||CONSISTENT|||platform/x86: wmi: Clean up acpi_wmi_add
3da7a37ae6886cfba9ef35428eb976fc2ef561fa|||11|||221|||38|||570|||False|||True|||0.013268998793727383|||CONSISTENT|||qed*: Handle-based L2-queues.
d6e18b8295593d8f59e92f6634577cbacae14629|||1|||3|||0|||10|||False|||False|||0.07692307692307693|||CONSISTENT|||ASoC: max98925: Return proper error if revision mismatch
d6c925cada0d92e49c3473bc0a69ea3913fff905|||2|||3|||0|||8|||False|||False|||0.18181818181818182|||CONSISTENT|||drm/msm: Move call to PTR_ERR_OR_ZERO after reassignment
7ee686034b8b008f19bfd913473acffc1ad51735|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||drm/i915/dp: Ratelimit DP aux timeout messages
8cb48b32a5defbbf333adb9a3f2101c39d37af64|||1|||0|||27|||39|||False|||False|||0.015151515151515152|||CONSISTENT|||tools/power turbostat: track thread ID in cpu_topology
75f0e32b84be1ae0a5d6f66688adf1e85a4f20e5|||1|||32|||0|||6|||False|||False|||0.02631578947368421|||INCONSISTENT|||drm/amd/powerplay: code clean up in vega10_hwmgr.c
96a58f9c1921f28fab5ed008be791adacb540cc6|||1|||0|||2|||2|||False|||True|||0.25|||CONSISTENT|||svcrdma: Remove svc_rdma_op_ctxt::wc_status
b71a693d3db3abd1ddf7d29be967a1180c3ebb22|||1|||17|||0|||6|||False|||False|||0.043478260869565216|||CONSISTENT|||powerpc/fadump: exclude memory holes while reserving memory in second kernel
ad0e374470684692d7ec1f31ac23065dab4d9d53|||47|||2|||0|||108|||False|||False|||0.42727272727272725|||INCONSISTENT|||[media] tvp5150: Get rid of direct calls to printk()
a570a49abd343102ce681bbf8273897c3c9fd2d1|||3|||8|||0|||4|||False|||False|||0.25|||INCONSISTENT|||tty: Handle NULL tty->ldisc
a6df50dc0b9b264d708168ead76503faa4ededa4|||2|||1|||0|||45|||False|||True|||0.043478260869565216|||CONSISTENT|||staging: ccree: fix ivgen naming convention
d5878a869fe8c272d3a843a47ef0716c91ba3e25|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||rtc: imxdi: fix spelling mistake in warning message
2a22baa2d17f37f9bd86febcb69f10dbe6792b58|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||iommu/arm-smmu-v3: Correct COHACC override message
e5c0680fd2c44252868fe4062558925b5506b179|||1|||0|||0|||3|||False|||False|||0.3333333333333333|||CONSISTENT|||media: atomisp: ov2680: don't declare unused vars
f81f03fa231a8c3aacd580759e73b9238b92ba29|||1|||22|||0|||37|||False|||False|||0.01694915254237288|||CONSISTENT|||arm64: Allow the arch timer to use the HYP timer
1f95a47eec979e4f3a2baf73ff411ae9c3a60ac5|||11|||0|||3|||28|||False|||False|||0.3548387096774194|||INCONSISTENT|||scsi: mpt3sas: Convert logging uses with MPT3SAS_FMT without logging levels
5d0f5de16ef3d127469aa09dcdf07bec5174937f|||1|||0|||10|||23|||False|||False|||0.030303030303030304|||CONSISTENT|||drm/i915/gvt: refactor function intel_vgpu_submit_execlist
6748b0caf82101f1f01208e48f5c4fd3ce76d562|||3|||0|||2|||34|||False|||True|||0.08333333333333333|||CONSISTENT|||xprtrdma: Remove imul instructions from chunk list encoders
7afc0ce9129e4ad4723673fdfdfc7aa63898ca22|||12|||0|||0|||12|||False|||False|||1.0|||INCONSISTENT|||scsi: lpfc: fix spelling mistakes: "mabilbox" and "maibox"
a897b6664e9565c980f76af1c123cb0597d79822|||7|||1|||0|||11|||False|||False|||0.5833333333333334|||INCONSISTENT|||nbd: use dev_err_ratelimited in io path
55dda0abcf9d36bf5c3e21c8423b7c00a1125e27|||1|||0|||0|||5|||False|||False|||0.2|||CONSISTENT|||tools: iio: iio_generic_buffer: allow continuous looping
e32ac25018558f7bcab387708187ab5aa2733cf8|||4|||0|||12|||8|||False|||False|||0.2|||INCONSISTENT|||ipv6: addrconf: Use normal debugging style
da3cf67f1bcf25b069a54ff70fd108860242c8f7|||3|||11|||0|||26|||False|||True|||0.08108108108108109|||CONSISTENT|||crypto: ccree - don't mangle the request assoclen
eb96e57b913ff668b8b804178cdc509f9b3d4472|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||media: dvb: warning about dvb frequency limits produces too much noise
00557f4131473c0012f8d8c468987468b42d2eb2|||1|||0|||0|||7|||False|||False|||0.14285714285714285|||INCONSISTENT|||drm/amdkfd: Adjust the debug message in KFD ISR
8fcdc86856b24d3f76b4d70665f2cbbe5102d8de|||1|||7|||0|||12|||False|||False|||0.05263157894736842|||CONSISTENT|||crypto: tcrypt - allow setting num of bufs
8060646a0fd1b1685a16694f2eb2f461e5eb46cc|||1|||87|||0|||5|||False|||True|||0.010869565217391304|||CONSISTENT|||mlxsw: core: Add support for packets received from LAG port
b5311eede823588b9c33774a1c4dc51843a42a41|||42|||0|||3|||89|||False|||False|||0.45652173913043476|||CONSISTENT|||ASoC: wm0010: replace codec to component
b15dc29264d0bdad603d6b5956a4847443790078|||1|||52|||0|||14|||False|||False|||0.015151515151515152|||CONSISTENT|||net: hns: get reset registers from DT
af38816e4801d2868258085831172a003d1634ff|||5|||0|||0|||5|||False|||False|||1.0|||NEW|||gfs2: Add a few missing newlines in messages
a59943f8f6a74460254515b359dfd045615adc9a|||3|||0|||0|||3|||False|||False|||1.0|||NEW|||power: supply: axp288_charger: Add missing newlines to some messages
6e6bc5f6e6eced5d820342db3f00d3404ce08936|||1|||17|||0|||2|||False|||True|||0.05263157894736842|||CONSISTENT|||platform/x86: thinkpad_acpi: silence HKEY 0x6032, 0x60f0, 0x6030
c63ae8a9686bb8c87154a31dc5ebadbda778a8e5|||3|||46|||0|||17|||False|||True|||0.047619047619047616|||NEW|||drm/dsi: Use mipi_dsi_device_register_full() for DSI device creation
c6bebefa2f0603fb21ae329521e15461b0486679|||1|||16|||0|||18|||False|||False|||0.029411764705882353|||CONSISTENT|||ASoC: samsung: i2s: Fix multiple "IIS multi" devices initialization
63ba82c0e63f1dd400d84e12f2142c2cb691aec1|||1|||0|||0|||2|||False|||False|||0.5|||INCONSISTENT|||parisc: Reduce debug output in unwind code
f3505013779646704f81b41c011ab089b26c3f3e|||1|||13|||0|||70|||False|||True|||0.012048192771084338|||NEW|||scsi: be2iscsi: Fix use of invalidate command table req
fa87fa79678d1072073925f2e83d42dc3132fe52|||2|||0|||3|||2|||False|||False|||0.4|||CONSISTENT|||coresight: tpiu: Clean up device specific data
576d5290d678a651b9f36050fc1717e0573aca13|||1|||1|||0|||4|||False|||False|||0.2|||CONSISTENT|||macintosh/via-pmu: Add missing mmio accessors
eb7e61b62db36e6987d2b502aea0ff27f00b00fc|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||[media] mn88472: fix typo
25fd86eca11c26bad2aede6dd4709ff58f89c7cb|||1|||8|||3|||25|||False|||True|||0.027777777777777776|||CONSISTENT|||svcrdma: Don't overrun the SGE array in svc_rdma_send_ctxt
6e8a9279a85abd07d05e9322844b0f254e8437ac|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||powerpc/powernv: Fix spelling mistake "Retrived" -> "Retrieved"
03af439ad9408c28e53b880daa56590dda1c8472|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||ceph: fix warning PTR_ERR_OR_ZERO can be used
3f775d5cee7966e41354a45377e34b9c01cf1f79|||1|||815|||0|||78|||False|||True|||0.0011198208286674132|||NEW|||rtlwifi: btcoex: 21a 2ant: refine tdma duration adjust function
152e0bf60219ba589254c7aff4c095943c36cf68|||1|||49|||0|||16|||False|||False|||0.015384615384615385|||CONSISTENT|||media: stm32-dcmi: add power saving support
bd94c4077a0b2ecc35562c294f80f3659ecd8499|||1|||44|||0|||13|||False|||True|||0.017543859649122806|||CONSISTENT|||serial: support 16-bit register interface for console
f1bd9bd69bf8ae96ada7e7f71415bb5f1db453cb|||74|||2|||4|||52|||False|||True|||1.2758620689655173|||INCONSISTENT|||media: stkwebcam: Use more common logging styles
383a298b2065a6f39f4ab2c33d84620ccad578f9|||6|||2|||0|||11|||False|||False|||0.46153846153846156|||CONSISTENT|||scsi: qla2xxx: Retain loop test for fwdump length exceeding buffer length
908a543ac7cdf3aa8a283ec42cab3c16e2fc45a2|||1|||0|||20|||41|||False|||True|||0.01639344262295082|||CONSISTENT|||clk: clk-gpio: Make GPIO clock provider use descriptors only
f41d2430bbd6b64ee934915a1856fa406677d55e|||1|||81|||0|||25|||False|||True|||0.009433962264150943|||CONSISTENT|||MIPS: generic/yamon-dt: Support > 256MB of RAM
2f3db927cdf7627aa5359ff46c80ab72f7971980|||34|||0|||0|||36|||False|||False|||0.9444444444444444|||INCONSISTENT|||greybus: don't use %h and %hh for printing short and char variables
e04f7ece1c4530b4f0db182b5596fadf48628f22|||3|||36|||0|||16|||False|||True|||0.057692307692307696|||CONSISTENT|||drm/i915: Enable edp psr error interrupts on bdw+
857313e51006ff51524579bcd8808b70f9a80812|||2|||0|||18|||9|||False|||False|||0.07407407407407407|||CONSISTENT|||media: utilize new cdev_device_add helper function
21d808405fe49028036932dd969920f4fee4f481|||1|||109|||0|||69|||False|||False|||0.0056179775280898875|||NEW|||drm/bridge/sii902x: Fix EDID readback
f934bb9b8b6136edd261b2dc2c9ad4dbc39ffc66|||1|||11|||0|||5|||False|||True|||0.0625|||CONSISTENT|||ice: fix changing of ring descriptor size (ethtool -G)
4dd6c0987ca43d6544f4f0a3f86f6ea3bfc60fc1|||1|||0|||9|||28|||False|||True|||0.02702702702702703|||CONSISTENT|||radix-tree: rename indirect_to_ptr() to entry_to_node()
7d3f843eed29222254c9feab481f55175a1afcc9|||2|||0|||11|||24|||False|||False|||0.05714285714285714|||CONSISTENT|||netfilter: ip_tables: simplify translate_compat_table args
98a36749ebecdb4ac7e64815a62d002f8e2b971b|||14|||0|||0|||15|||False|||True|||0.9333333333333333|||INCONSISTENT|||drivers/gpu: Convert remaining uses of pr_warning to pr_warn
abc23ec927f217f1cc698e36d300ef80e935e805|||1|||0|||8|||38|||False|||False|||0.021739130434782608|||CONSISTENT|||arcnet: arc-rawmode: reorder module functions
fc37ddce937bb245cc3490fbaa98e64f31bb6751|||4|||30|||0|||18|||False|||False|||0.08333333333333333|||CONSISTENT|||scsi: qedf: Check both the FCF and fabric ID before servicing clear virtual link
2646633f9edb6378f691b867e07478da392aa580|||2|||2|||0|||11|||False|||True|||0.15384615384615385|||CONSISTENT|||staging: rtl8723bs: rename camelcase bAcceptAddbaReq
ca6bf264f6d856f959c4239cda1047b587745c67|||1|||8|||0|||5|||False|||False|||0.07692307692307693|||CONSISTENT|||libnvdimm/bus: Fix wait_nvdimm_bus_probe_idle() ABBA deadlock
6bf08b53ed84a256f5e789d278e4852006f8e387|||1|||0|||54|||12|||False|||False|||0.015151515151515152|||CONSISTENT|||mlxsw: switchx2: Use generic listener struct for events
94af870a633831bd167c42472067d14c5ccb607b|||2|||0|||0|||2|||False|||False|||1.0|||INCONSISTENT|||drm/radeon: use raw buffer printk specifier
d754941225a7dbc61f6dd2173fa9498049f9a7ee|||1|||22|||0|||1|||False|||False|||0.043478260869565216|||CONSISTENT|||scsi: libiscsi: Allow sd_shutdown on bad transport
026441c9d4ff2651106d0e57e738a5afb742c338|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||ath10k: fix legacy rate packet debug messages
5272856533776260d997c8280dad69b1eac40994|||2|||0|||1|||4|||False|||False|||0.4|||CONSISTENT|||gpio: janz-ttl: Drop unneccessary temp variable dev
050dc76afb933cf7da8cb8bc92ad1ed155fbeea6|||3|||2|||0|||12|||False|||False|||0.21428571428571427|||CONSISTENT|||scsi: qla2xxx: Print correct mailbox registers in failed summary
b2d6ef70614e9e9dacfa9fc7dac49e7dc22dc8b3|||2|||0|||36|||42|||False|||True|||0.02564102564102564|||NEW|||drm/i915/gvt: Let each vgpu has separate opregion memory
0de727383c46510f12932d32e4b66292854be508|||1|||87|||0|||8|||False|||True|||0.010526315789473684|||CONSISTENT|||cxgb4: add new routine to get adapter info
73ed298b0605a81d8cbf212df887f7b2fe65a61b|||15|||120|||0|||139|||False|||False|||0.05791505791505792|||CONSISTENT|||platform/x86: Revert intel_pmc_ipc: Use MFD framework to create dependent devices
5a21b6650a239ebc020912968a44047701104159|||3|||658|||6|||675|||False|||True|||0.0022404779686333084|||CONSISTENT|||drm/i915: Revert async unpin and nonblocking atomic commit
9cc6f75b27e76d38fa7c2825c4a9a64fe26e4c77|||11|||5|||0|||17|||False|||False|||0.5|||INCONSISTENT|||PCI/AER: Log messages with pci_dev, not pcie_device
fff10721d8b819c12266620c2981a05dbeb72175|||6|||0|||0|||12|||False|||False|||0.5|||INCONSISTENT|||tty: Convert to using %pOFn instead of device_node.name
d1dcd678257603e71cf3f3d84c70e2b6f0f14bb8|||3|||162|||0|||51|||False|||False|||0.014084507042253521|||CONSISTENT|||fsi: Add cfam char devices
ba5843f51d468644b094674c0317c9ab95632caa|||1|||38|||14|||36|||False|||True|||0.011363636363636364|||NEW|||ext4: use pre-zeroed blocks for DAX page faults
1fae91ec99fbb14b021f552f6a7e74ec75cf1a3e|||1|||49|||0|||45|||True|||False|||0.010638297872340425|||NEW|||clk: shmobile: div6: Extract cpg_div6_register()
c745120e343abfbcf5c9239e09cae4a3cf651fa0|||3|||0|||85|||18|||False|||False|||0.02912621359223301|||CONSISTENT|||NFC: st-nci: Get rid of code duplication in ->probe()
ab41b99e7e55c85f29ff7b54718ccbbe051905e7|||1|||0|||0|||3|||False|||False|||0.3333333333333333|||CONSISTENT|||media: stm32-dcmi: fix check of pm_runtime_get_sync return value
5f432711ba94400fb39e9be81913ced81c141758|||1|||11|||0|||5|||False|||False|||0.0625|||CONSISTENT|||x86/htirq: Create named domain
d28af35b0c91eea1030c5fef1f8c0f21b97a7e03|||2|||1|||0|||13|||False|||False|||0.14285714285714285|||CONSISTENT|||gpio: tb10x: Create local helper variables
49b3d5f67c1e5d661b64b77ec37bd9f57cbf720d|||1|||30|||0|||8|||False|||False|||0.02631578947368421|||CONSISTENT|||scsi: qla2xxx: Fix remoteport disconnect for FC-NVMe
d6ecf0c27d71666a4be46e13a1b234d17c63eb98|||1|||1|||0|||6|||False|||False|||0.14285714285714285|||CONSISTENT|||ata: sata_dwc_460ex: supply physical address of FIFO to DMA
4152e58cb8c5cd390989f1e96092bce92c27c67a|||2|||0|||11|||21|||False|||False|||0.0625|||CONSISTENT|||nfp: make RTsym users handle absolute symbols correctly
9ed9203c3ee7acd3f6e2acb3f1f691366847c8b5|||3|||156|||0|||9|||False|||True|||0.01818181818181818|||CONSISTENT|||drm/amd/powerplay: rv dal-pplib interface refactor powerplay part
7279694da4af9e99e7ed85ed8883c740efff348b|||14|||0|||24|||33|||False|||False|||0.24561403508771928|||INCONSISTENT|||md/multipath: replace printk() with pr_*()
1146c2953dcbd5eb01e415f528015206479e8fe3|||2|||0|||3|||89|||False|||False|||0.021739130434782608|||NEW|||PCI: keystone: Add separate functions for configuring MSI and legacy interrupt
66fc82960c5c68eecdcf4568e5907d3702e4fcdc|||2|||2|||0|||2|||False|||False|||0.5|||CONSISTENT|||drm/i915/execlists: Include reset depth in traces
4ece44af733ff63a7cd12aaa8c85afb6d9fdc664|||1|||0|||2|||22|||False|||True|||0.041666666666666664|||CONSISTENT|||lightnvm: rename ->nr_pages to ->nr_sects
445cd452fe5187e676eef02c917c9e5f837c749e|||4|||0|||0|||13|||False|||True|||0.3076923076923077|||NEW|||mac80211: Use appropriate name for functions and messages
01fb4d3c39d35b725441e8a9a26b3f3ad67793ed|||3|||146|||0|||15|||False|||True|||0.018633540372670808|||CONSISTENT|||PM / OPP: Parse 'opp-<prop>-<name>' bindings
e788892ba3cc71d385b75895f7a375fbc659ce86|||1|||5|||46|||158|||False|||True|||0.004784688995215311|||NEW|||cpufreq: governor: Get rid of governor events
7670ed7a25943a77af64ec4a7247a504e98fe812|||2|||0|||0|||2|||False|||False|||1.0|||INCONSISTENT|||lan78xx: Modify error messages
c96fdfdeca5657740c50b09c46f073edd7a2d3a0|||1|||17|||0|||11|||False|||False|||0.03571428571428571|||NEW|||drm/exynos/fimd: add clock rate checking
bcc678c2d7a0e0af14cb3d858ebd367be378c172|||4|||24|||1|||15|||False|||True|||0.1|||CONSISTENT|||mtd: nand: Do not expose the NAND manufacturer table directly
71810db27c1c853b335675bee335d893bc3d324b|||1|||1|||10|||52|||False|||True|||0.015873015873015872|||CONSISTENT|||modversions: treat symbol CRCs as 32 bit quantities
6bf6ec522e050359b92600f7f820c32181615f87|||1|||10|||0|||10|||False|||False|||0.05|||CONSISTENT|||mtd: rawnand: gpmi: add support for specific ECC strength
a064a6470be32981470c05082d1119da320e1d7e|||1|||0|||2|||9|||False|||False|||0.09090909090909091|||CONSISTENT|||scsi: mpt3sas: Refactor mpt3sas_wait_for_ioc function
5403dc703ff277f8a2a12a83ac820750485f13b3|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||net/mlx5: E-Switch, Err when retrieving steering name-space fails
1b18b781516dc5d7f6680a2e88b3df32926c25f6|||1|||2|||0|||3|||False|||False|||0.2|||INCONSISTENT|||net/mlx5e: Make the log friendly when decapsulation offload not supported
2fee61d22e606fc99ade9079fda15fdee83ec33e|||1|||125|||0|||22|||False|||False|||0.006802721088435374|||NEW|||i2c: piix4: Add support for multiplexed main adapter in SB800
5e3c3a7ecefefaebc7c9a626fe4522cb85bbdaad|||1|||9|||0|||6|||False|||False|||0.06666666666666667|||CONSISTENT|||nbd: clear DISCONNECT_REQUESTED flag once disconnection occurs.
eb96c7fc24fb89d7e3382260e1b391c05895cfa6|||2|||0|||5|||31|||False|||False|||0.05555555555555555|||CONSISTENT|||staging: comedi: adl_pci9118: tidy up pci9118_ai_setup_dma()
c094cf13e5e6c1b9b52c079804c947d3c1b57b86|||1|||0|||0|||1|||False|||False|||1.0|||INCONSISTENT|||mfd: ab8500-debugfs: fix "between" in printk
472213a675e21185416101a77102253f93713fa9|||1|||1|||0|||1|||False|||False|||0.5|||INCONSISTENT|||rcutorture: Print out barrier error as document says
0a8b9993df89f0538161254ccf9ffb7076a6f8dd|||6|||0|||0|||6|||False|||False|||1.0|||INCONSISTENT|||media: em28xx-cards: output regular messages as info
cdd8b3f7b779e39bda1a8057f287da065216720b|||1|||0|||0|||40|||False|||False|||0.025|||CONSISTENT|||thermal: rockchip: don't pass table structs by value
7774d46b2037b98d3f7e414bffb1d53082dc139b|||1|||0|||1|||1|||False|||False|||0.5|||INCONSISTENT|||net: ethernet: ixp4xx_eth: fix spelling mistake in debug message
6938c1923f8ac6eb6d1c99b924d3e377201143ed|||1|||3|||0|||1|||False|||True|||0.25|||INCONSISTENT|||mei: hbm: warn about fw-initiated disconnect
4246a86472ddcf6f33a74ede8ad1bfbcda66c5df|||1|||13|||0|||5|||False|||False|||0.05555555555555555|||CONSISTENT|||PCI: generic: Convert PCI scan API to pci_scan_root_bus_bridge()
1c2e8e6b6429688e6b1096db1a89a60faaa6d8dc|||1|||171|||0|||6|||False|||False|||0.005649717514124294|||CONSISTENT|||dmaengine: omap-dma: Support for LinkedList transfer of slave_sg
5f9a50c3e55ee887b7a0ccb68045b92579972b55|||2|||32|||0|||27|||False|||True|||0.03389830508474576|||CONSISTENT|||ASoC: Davinci: McBSP: add device tree support for McBSP
ddd66c5154c25dcb78e3ca29baa0d16cf2c8d6fb|||1|||6|||2|||48|||False|||True|||0.017857142857142856|||CONSISTENT|||drm/i915: Unify request submission
bbc2f23a8f32cb403136d20cbed5fd056c1f6a7b|||9|||0|||7|||33|||False|||False|||0.225|||INCONSISTENT|||net/sonic: Clean up and modernize log messages
9a05671dd8d85cbce6cf1a00727d5919c1e56192|||1|||0|||0|||2|||False|||False|||0.5|||INCONSISTENT|||coda: don't try to print names that were considered too long
2d9d6f6c9e8ae9490a8df8727f7e00310a5efb5f|||1|||0|||0|||68|||False|||True|||0.014705882352941176|||CONSISTENT|||powerpc: rename dma_direct_ to dma_nommu_
79ebc3c26010eba3b6eaaad0efdf1f8ec19aaf9d|||1|||261|||0|||15|||False|||False|||0.0036231884057971015|||CONSISTENT|||net/udpgso_bench_tx: options to exercise TX CMSG
