hash,log_cnt,add,del,mod,other_changes,other_ext,ratio,isConsistent,message
c41166f9a145f1c4ce2961b338f9b57495ace4b5,1,39,0,52,FALSE,TRUE,0.01098901099,CONSISTENT,drm/i915: Beware temporary wedging when determining -EIO
bb98ecd4d347f052887518293736ab70c9909b2a,15,0,17,146,FALSE,TRUE,0.09202453988,CONSISTENT,iwlwifi: pcie: merge iwl_queue and iwl_txq
ba6dd679a3e81af023ec091c2fb7c82003a27316,1,52,0,6,FALSE,TRUE,0.01724137931,CONSISTENT,tools: bpftool: add support for loading programs for offload
5f4216f49ba19a6ba9e1f286e7de69b70991742b,2,0,1,4,FALSE,FALSE,0.4,INCONSISTENT,perf: Convert to using %pOF instead of full_name
178991e03c43db6a45ecf3d28fee6165fc66b250,2,1,0,2,FALSE,FALSE,0.6666666667,INCONSISTENT,[media] tvaudio: mark printk continuation lines as such
b0d0ea50e7827b1d71c8ea466ff8b4b358f9548d,1,8,0,9,FALSE,FALSE,0.05882352941,CONSISTENT,vhost_net: introduce helper to initialize tx iov iter
82dcabad750a36a2b749889bc89c5a3188775b2e,1,79,0,95,FALSE,TRUE,0.005747126437,CONSISTENT,libceph: revamp subs code
7570498efb693eeee44f58dcb5cb64fdee87f17d,1,0,14,9,FALSE,FALSE,0.04347826087,CONSISTENT,drm/i915/gen9+: Use for_each_intel_plane_on_crtc in skl_print_wm_changes
fb43201f150300fa2c0215f00418eda9143cdab1,31,0,19,47,FALSE,FALSE,0.4696969697,INCONSISTENT,i40e/i40evf: give up the __func__
37226b2111b0ef7903ceedb8597e2203d7d6dc09,3,7,1,40,FALSE,FALSE,0.0625,CONSISTENT,btrfs: use bio op accessors
cdbff4f26bd9fab11bfac22097f836892a5c3612,3,6,0,47,FALSE,FALSE,0.05660377358,CONSISTENT,nvme: remove nvme_revalidate_ns
5d518bd6cec6f921ee1be504094762496afb45fb,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,xfs: fix format specifier
59f577743d71bf796ceac10961bf6cfa5ca26786,1,2,19,53,FALSE,TRUE,0.01351351351,CONSISTENT,powerpc/64: Defer paca allocation until memory topology is discovered
8547444137ec6138ce52fc1938980b737a0d4d9e,1,71,0,25,FALSE,TRUE,0.01041666667,CONSISTENT,drm/i915: Identify active requests
c257d5fb52872213f33016c0750bc2334a781700,1,3,0,7,FALSE,TRUE,0.1,CONSISTENT,iwlwifi: treat iwl_parse_nvm_data() MAC addr as little endian
0045ddd23f21ad1964c01228257bc6c692e1c2f9,1,16,0,9,FALSE,TRUE,0.04,CONSISTENT,x86/platform/UV: Create per cpu info structs to replace per hub info structs
d14a108d510ec66f6db15509b9d7d2f0b6208145,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,"net: rds: fix spelling mistake ""syctl"" -> ""sysctl"""
7db4af43c97b68dc65394c799b86cdd0fffe5f8d,2,0,1,4,FALSE,FALSE,0.4,INCONSISTENT,PCI: Use dev_printk() when possible
de5c46ad483c13aebe36ac57d857a0d478b099bc,9,20,0,15,FALSE,FALSE,0.2571428571,INCONSISTENT,media: vim2m: improve debug messages
ad3cafd7b4c2543933fedf915663637b1797c531,1,0,0,2,FALSE,FALSE,0.5,INCONSISTENT,staging: rtl8192e: HTSetConnectBwMode message replace with debug.
5790a9c78e78aa2c35bb7439bee434301dff004c,3,0,72,210,FALSE,TRUE,0.01063829787,CONSISTENT,PCI: pciehp: Unify controller and slot structs
d146c5a7196b4c2c2586569971a55392b501b93b,2,20,0,9,FALSE,TRUE,0.06896551724,CONSISTENT,drm/amdkfd: Make sched_policy a per-device setting
6a0678a79bb3a4e5fc1b680e7afc78727e21aff3,2,43,0,12,FALSE,TRUE,0.03636363636,CONSISTENT,ext4: super: extend timestamps to 40 bits
9a0b062742e7e039273c0c2ba4b96ad9ec7e7d8f,2,93,10,51,FALSE,TRUE,0.01298701299,CONSISTENT,rapidio: add global inbound port write interfaces
cfeb91b375ad5f52665e00d374a4e403d2e6063e,1,71,73,210,FALSE,TRUE,0.002824858757,CONSISTENT,IB/iser: Convert to CQ abstraction
78108b7c0aeda8a764dc4c3d50e522b6bb7f358b,13,4,0,24,FALSE,FALSE,0.4642857143,INCONSISTENT,drm/i915: Use crtc->name in debug messages
ae1e29f671b467f3e9e9aa2b82ee40e4300ea810,2,9,0,5,FALSE,FALSE,0.1428571429,CONSISTENT,i40evf: Change a VF mac without reloading the VF driver
2c22503667709ced35fc6807c9ba79285c929114,7,0,0,8,FALSE,FALSE,0.875,INCONSISTENT,ASoC: fsl_ssi: Refine printk outputs
a704a1bcd521993c9332f748cfa7d416aa6abf48,14,0,0,48,FALSE,FALSE,0.2916666667,INCONSISTENT,staging: ks7010: add REG suffix to sdio register definitions
d608c3d9ac818fc0addc884144c7550e03b0fc6f,1,6,0,5,FALSE,FALSE,0.09090909091,CONSISTENT,i2c: designware: Enable fast mode plus
7d2214858f137ff5fe20d0fdc2823c12b4b54f46,3,5,17,33,FALSE,TRUE,0.05454545455,CONSISTENT,orangefs: Fix some more global namespace pollution.
78cea9ffaa34d289212a2444c2e357f7dabcf674,2,0,0,22,FALSE,TRUE,0.09090909091,CONSISTENT,qed: Drop the 's' from num_ports_in_engines
25d55296dd3eac23adb2ae46b67b65bf73b22fb2,1,59,0,6,FALSE,TRUE,0.01538461538,CONSISTENT,svcrdma: support Remote Invalidation
26d266e10e5eb59cfbcc47922655dc3149e1bd59,2,75,0,269,FALSE,TRUE,0.005813953488,CONSISTENT,mtd: nand: denali: fix raw and oob accessors for syndrome page layout
a75d68f62106fe66c4b8b96c0ee7155bdafc6f06,18,4,0,31,FALSE,FALSE,0.5142857143,INCONSISTENT,vgaarb: Use dev_printk() when possible
fd7444fecaa0c4516d68fdbedf570b8bded60bc1,1,85,12,123,FALSE,TRUE,0.004545454545,CONSISTENT,staging/lustre/clio: optimize read ahead code
2c7d0602c815277f7cb7c932b091288710d8aba7,1,66,9,21,FALSE,TRUE,0.01041666667,CONSISTENT,drm/i915/gen9: Fix PCODE polling during CDCLK change notification
58bb9ca84c2013615069b94940846b274fc8e2c7,7,20,0,7,FALSE,FALSE,0.2592592593,INCONSISTENT,ath9k: add debug messages to aggr/chanctx funcs
85e17f5974b357bc4a127be09de71b430be265e0,3,1,22,47,FALSE,TRUE,0.04285714286,CONSISTENT,drm/i915: Move the global sync optimisation to the timeline
893ab74792632cca7c49382fd80c6304df51294e,1,134,0,48,FALSE,TRUE,0.005494505495,CONSISTENT,staging: lustre: lmv: try all stripes for unknown hash functions
bbead745d96cfd51aaa332bdeab300862c7a8061,1,0,4,14,FALSE,FALSE,0.05555555556,CONSISTENT,rbd: ignore unlock errors
71b39854a500be0b80cb3bc05546a7962f387b5b,1,0,0,5,FALSE,FALSE,0.2,CONSISTENT,NFSv4.1/pNFS: Cleanup pnfs_mark_matching_lsegs_invalid()
36d3837266c53a92a909f22f6bbf0846c0e6464f,1,18,0,3,FALSE,TRUE,0.04761904762,CONSISTENT,drm/amdgpu: add new gttsize module parameter v2
11f0e34ff406aea38ab319c904fafddc8002829a,1,9,0,7,FALSE,FALSE,0.0625,CONSISTENT,scsi: lpfc: Enhance log messages when reporting CQE errors
c95c975898e34437dfe8df483835ec833a66d704,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,usbip: usbip_host: refine probe and disconnect debug msgs to be useful
736706bee3298208343a76096370e4f6a5c55915,1,0,36,16,FALSE,TRUE,0.01923076923,CONSISTENT,get rid of legacy 'get_ds()' function
a182ecd3809c8d5a2da80c520f3602e301c5317e,1,26,0,3,FALSE,FALSE,0.03448275862,CONSISTENT,ASoC: intel: cht_bsw_max98090_ti: Add quirk for boards using pmc_plt_clk_0
23bb6dc3644a6705c989e326362c7ccf05807477,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,i40e: change message to only appear when extra debug info is wanted
ac6c44de503e51f0eb757e5321724846525cb29f,1,0,1,11,FALSE,TRUE,0.08333333333,CONSISTENT,thunderbolt: Expose get_route() to other files
69a0c69aab9622186e7b93f1b900a8e17effbcd9,1,0,7,13,FALSE,FALSE,0.05,CONSISTENT,usb: usb251xb: Use GPIO descriptor consumer interface
493cfaeaa0c9bc0c79ce5751193d49fdac9aaaec,1,0,74,33,FALSE,FALSE,0.009345794393,CONSISTENT,mtd: utilize new cdev_device_add helper function
dc58958d08bb60004d20af7842f5894f83c928c1,1,3,0,2,FALSE,FALSE,0.2,CONSISTENT,drm/i915: Assert the local engine->wakeref is active
bde4a19fc04f5f46298c86b1acb7a4af1d5f138d,5,19,0,99,FALSE,TRUE,0.04237288136,CONSISTENT,binder: use userspace pointer as base of buffer space
41a6bf6529edd10a6def42e3b2c34a7474bcc2f5,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,scsi: libfc: fix null pointer dereference on a null lport
57a7702b12bc610393bf7764d25183392344ee92,1,2,0,6,FALSE,FALSE,0.125,CONSISTENT,mm: always print RLIMIT_DATA warning
f149e17a7bf904c55f69e2aef5a0fc5915e40e04,1,0,22,24,FALSE,TRUE,0.02173913043,CONSISTENT,drm/omap: omap_display_timings: Use display_flags for pixel data edge
b301f8de192504518d59662404426198229bb79d,1,256,0,93,TRUE,TRUE,0.002865329513,CONSISTENT,media: staging: media: tegra-vde: Add IOMMU support
75610cd974aba4fadc9a8500d5470e8f28a3626f,1,16,0,14,FALSE,FALSE,0.03333333333,CONSISTENT,lightnvm: pblk: consider bad sectors in emeta during recovery
894169db12463cea08d0e2a9e35f42b291340e5a,1,0,0,9,FALSE,FALSE,0.1111111111,CONSISTENT,scsi: megaraid_sas: Use 63-bit DMA addressing
5b3810e5c6e1b9a1858464a53b5d72ee050bb918,4,0,2,6,FALSE,FALSE,0.5,INCONSISTENT,mm
da975dd4818cf42a181910789c096eb6997ed663,1,42,0,10,FALSE,FALSE,0.01923076923,CONSISTENT,RISC-V: Support GOT_HI20/CALL_PLT relocation type in kernel module
d6b975504e7e71fc29fcd14530433e816d7f5aac,1,0,6,7,FALSE,TRUE,0.07692307692,CONSISTENT,ext4: remove unused d_name argument from ext4_search_dir() et al.
65987a8553061515b5851b472081aedb9837a391,1,8,0,12,FALSE,TRUE,0.05,CONSISTENT,ARM: split out processor lookup
eb1d23d71e3e3b8d3f1dcc018bae7c04f06d53bb,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,"drm/bridge: analogix_dp: Downgrade ""Link Training"" messages to dev_dbg"
be41fc55f1aa3c9ae0eb9e0b384db5150eca055f,2,20,0,13,FALSE,FALSE,0.06060606061,CONSISTENT,drm: bridge: dw-hdmi: Handle overflow workaround based on device version
55c82617c3e82210b7471e9334e8fc5df6a9961f,1,0,2,51,FALSE,FALSE,0.01886792453,CONSISTENT,3c59x: convert to generic DMA API
f6cc8b355c030ed673330b5fb31e5f6e546a33b4,1,1,0,2,FALSE,TRUE,0.3333333333,INCONSISTENT,watchdog: i6300esb: stop printing kernel addresses
7bf4e594c28afc67bc120a380ca774e43ca496d8,1,0,10,10,FALSE,TRUE,0.05,CONSISTENT,PM / wakeup: Do not fail dev_pm_attach_wake_irq() unnecessarily
c6ed298ffe09fb2e1770705c9ff6d74b41581fbb,3,16,284,149,FALSE,FALSE,0.006681514477,CONSISTENT,qtnfmac: cleanup and unify command error handling
f2877656809386d7bc62c2b1c1b4e58404c486d4,1,8,0,1,FALSE,FALSE,0.1111111111,CONSISTENT,drm/amd/display: Disallow enabling CRTC without primary plane with FB
1fc6ad2f10ad6f597cbdb1f6f39b744ef3bb2ea6,2,0,20,48,FALSE,FALSE,0.02941176471,CONSISTENT,cifs: remove header_preamble_size where it is always 0
395eff951a9dc6d6d08d9afe27f2aa975bc23c39,23,0,9,43,FALSE,FALSE,0.4423076923,INCONSISTENT,[media] saa7134: don't break long lines
fdeb8e1547cb9dd39d5d7223b33f3565cf86c28e,4,19,0,130,FALSE,TRUE,0.02684563758,CONSISTENT,gpio: reflect base and ngpio into gpio_device
df7d4156fe76f3bb3fb49f104298ab5dbee2f52d,4,32,0,17,FALSE,TRUE,0.08163265306,CONSISTENT,drm/i915: Preparations for enabling P010
163f1e93e995048b894c5fc86a6034d16beed740,1,0,0,63,FALSE,TRUE,0.01587301587,CONSISTENT,[media] media-devnode: fix namespace mess
5ae0283e831a94c714fce61063e4724baf364ef3,1,530,0,24,FALSE,TRUE,0.001805054152,CONSISTENT,drm/amdgpu: Add userptr support for KFD
290af86629b25ffd1ed6232c4e9107da031705cb,1,42,0,8,FALSE,TRUE,0.02,CONSISTENT,bpf: introduce BPF_JIT_ALWAYS_ON config
e24c9c44d7a3b4a57661100efc11b340ecdc873c,1,1,0,2,FALSE,FALSE,0.3333333333,CONSISTENT,drm/nouveau/bios/devinit: properly handle unknown generic conditions
61865b5d4db1f3814385ead23f04dc2b014ba6ff,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,drm/exynos: g2d: beautify probing message
9c3f0e2b52ada30fe72beec27b83e91e12566609,1,5,127,51,FALSE,TRUE,0.005464480874,CONSISTENT,atari_NCR5380: Remove RESET_BOOT
5bf1ddf7ee0e23598a620ef9ea2b0f00e804859d,1,0,0,3,FALSE,FALSE,0.3333333333,INCONSISTENT,lustre: get rid of pointless casts to struct dentry *
4143f34e01e9cdf1882f98c54d9073e4de8c28fb,2,17,0,52,FALSE,TRUE,0.02898550725,CONSISTENT,xprtrdma: Port to new memory registration API
868bc06b240334a0caf2de25898d2e97b895e3c9,1,0,5,22,FALSE,FALSE,0.03703703704,CONSISTENT,net/mlx5: Remove redundant init functions parameter
c8ade3616a1a5cf7767c0338d2b02007796f5d88,1,14,0,52,FALSE,FALSE,0.01515151515,CONSISTENT,tools/power turbostat: Add --list option to show available header names
61f51b7b20f631ef8fe744bc0412d4eb5194b6a9,1,28,0,25,FALSE,TRUE,0.01886792453,CONSISTENT,i40iw: Set 128B as the only supported RQ WQE size
8e036c8d30a2cd9d8fc7442fbf6824e0a3e986e7,3,4,0,6,FALSE,FALSE,0.3,CONSISTENT,powerpc/xive: Use hw CPU ids when configuring the CPU queues
f934bb9b8b6136edd261b2dc2c9ad4dbc39ffc66,1,11,0,5,FALSE,TRUE,0.0625,CONSISTENT,ice: fix changing of ring descriptor size (ethtool -G)
da10816e3d923565b470fec78a674baba794ed33,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,ALSA: seq: Degrade the error message for too many opens
89f774e6c41efdcede9d4b37867af5aabcc835d5,1,7,0,5,FALSE,FALSE,0.08333333333,CONSISTENT,mac80211: always print a message when disconnecting
c44301fce614644bbd608347881bf1aab940b436,1,118,0,28,FALSE,TRUE,0.006849315068,CONSISTENT,drm/i915: Allow control of PSR at runtime through debugfs
d20aa608f4244868139b0a25a8afc89c5a6bf422,1,1,0,11,FALSE,FALSE,0.08333333333,CONSISTENT,ASoC: hdmi-codec: replace codec to component
ad22c355b707a8d8d48e282aadc01c0b0604b2e9,1,0,29,11,FALSE,TRUE,0.025,CONSISTENT,nvme: remove handling of multiple AEN requests
981a05478a1152f09b1eef9ef86b8554eb7adb8e,1,0,0,2,FALSE,FALSE,0.5,INCONSISTENT,net: fec: Fix typo in error msg and comment
dfa105b1f602bdd63296ab0abd2c6ec2cb09eb89,1,0,0,2,FALSE,FALSE,0.5,CONSISTENT,iio: adc: stm32-dfsdm: add check on max filter id
dd36a882e7ade2c642f8711426ad8e4b7009aaae,1,3,0,12,FALSE,TRUE,0.06666666667,CONSISTENT,autofs: change autofs4_wait() to take struct path
85a1c77fb8c4ae91d203fd0e8c3b54b50662d3c6,1,0,1,3,FALSE,FALSE,0.25,INCONSISTENT,of: Print rather than WARN'ing when overlap check fails
d5a41b5d5f883b659e2f5bac13867e0b75837e70,11,0,8,135,FALSE,TRUE,0.07692307692,CONSISTENT,ASoC: rt5640: replace codec to component
eb9180f792afe6e1f5a723381632791ad134ec39,1,5,0,3,FALSE,FALSE,0.125,CONSISTENT,net/mlx5e: Set hairpin queue size
f98806d616da0898a972f79491ab2cd67370fd01,170,0,130,391,FALSE,FALSE,0.3262955854,INCONSISTENT,skd: Switch from the pr_*() to the dev_*() logging functions
f7942430e40f14c6d2ca48a1875add509938c07d,1,45,0,12,FALSE,TRUE,0.01754385965,CONSISTENT,lib: radix-tree: native accounting of exceptional entries
ef2a352cfb2a536ae8718065b43702a97f9fba9f,3,6,0,14,FALSE,FALSE,0.15,CONSISTENT,ASoC: Intel: Skylake: Use private instance id of modules in IPC
774d446b0f9222f46772dde8770d7c1c169c0284,1,10,0,5,FALSE,FALSE,0.06666666667,CONSISTENT,PCI: pciehp: Publish to user space last on probe
65b97a2bec2fc75e9137e8a17954cb66809215bf,4,179,0,27,FALSE,TRUE,0.01941747573,CONSISTENT,drm/vmwgfx: Restart command buffers after errors
b4a304489ef95b6b921d1faa46438d9ea89cfd4b,2,22,0,11,FALSE,TRUE,0.06060606061,CONSISTENT,sparc/PCI: Support arbitrary host bridge address offset
a9234bfd6cec4420b5bef29d77dce1f9cb0543e2,1,21,0,15,FALSE,TRUE,0.02777777778,CONSISTENT,greybus: audio_manager: Split device type into i/p & o/p devices
5c9d9a1b3a540779ba3f2d5e81150b2d92dcb74a,2,103,0,46,FALSE,TRUE,0.01342281879,CONSISTENT,ARM: 8712/1: NOMMU: Use more MPU regions to cover memory
f56d55781c1ff5663874775d0672ba954fe5634c,1,0,5,7,FALSE,FALSE,0.08333333333,CONSISTENT,x86/setup/crash: Cleanup some more
ff21a635dd1a9c6ca378847160897649cdbbfae4,1,485,0,108,FALSE,FALSE,0.001686340641,CONSISTENT,HID: logitech-hidpp: Force feedback support for the Logitech G920
552faf4c083d8e86c6d86160ae3da0412280f690,1,0,0,3,FALSE,FALSE,0.3333333333,CONSISTENT,[media] uvcvideo: remove pads prefix from uvc_mc_create_pads_links()
47b5c2a0f021e90a79845d1a1353780e5edd0bce,1,0,4,4,FALSE,TRUE,0.125,CONSISTENT,mm/kasan: get rid of ->alloc_size in struct kasan_alloc_meta
79e542f5af79918e5e766c441561fb9bff8af3aa,1,63,0,39,FALSE,TRUE,0.009803921569,CONSISTENT,drm/i915/kvmgt: Support setting dma map for huge pages
233135b763db7c64d07b728a9c66745fb0376275,1,22,0,2,FALSE,TRUE,0.04166666667,INCONSISTENT,xfs: print name of verifier if it fails
0fb829def63d5217baef112f9d5c0478016467c7,24,0,0,24,FALSE,FALSE,1,INCONSISTENT,drm/amd/powerplay: refine print message for amd_powerplay
9f9504a7cdee39e167f0421346ff17568a5f29a0,3,26,0,40,FALSE,TRUE,0.04545454545,CONSISTENT,scsi: libfc: use error code for fc_rport_error()
bc593eebfd66838a3022ac92782665fbcafc412e,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,xfs: fix up inode validation failure message
44b1b4d24b2d65134efeccb3cc2341c61227f0f9,2,0,1,12,FALSE,TRUE,0.1538461538,CONSISTENT,scsi: esp_scsi: remove the dev argument to scsi_esp_register
fe63a1a6216749fd9d9c5b52d52b75240f9d20f3,7,0,2,28,FALSE,TRUE,0.2333333333,CONSISTENT,media: dvb: fix location of get_dvb_firmware script
73780cd816e071b0fc0f74e204a9cb30fdb291c5,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,tools/power turbostat: version 18.06.20
3b7a8ec2dec3e408288dbc80b8aef25df20ba119,1,260,0,48,FALSE,FALSE,0.003246753247,CONSISTENT,samples/bpf: Check the prog id before exiting
767601d100a53e653233aebca7c262ce0addfa99,10,0,1,12,FALSE,FALSE,0.7692307692,INCONSISTENT,drm/ttm: Downgrade pr_err to pr_debug for memory allocation failures
cd8f61f1e52b33766639e28a042d717d1e069d4f,2,4,0,10,FALSE,TRUE,0.1428571429,CONSISTENT,pinctrl: copy per-pin driver private data to struct pin_desc
0ed80da518a1f27562a013f106505e495e891fe4,6,0,4,6,FALSE,FALSE,0.6,INCONSISTENT,openvswitch: Remove unnecessary newlines from OVS_NLERR uses
262345265e599fe5ccc75ba435147d17df04bfd6,1,36,0,4,FALSE,TRUE,0.025,CONSISTENT,wil6210: add statistics for suspend time
ba76dd9ddd4046ece873444c2256e09afbd5d32e,1,0,31,25,FALSE,FALSE,0.01785714286,CONSISTENT,thermal: cpu_cooling: get rid of 'allowed_cpus'
d892c97c889a775fa88c16f00922403def56a2c5,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,staging: wilc1000: linux_mon.c: replaces PRINT_ER with netdev_err
7d3777d1069137800cdd1420a6c75cd94151d877,2,0,3,5,FALSE,FALSE,0.25,INCONSISTENT,OLPC: Use %*ph specifier instead of passing direct values
588eb93ea49f672cb3ff55d0a5c34df3e1afa7ec,1,66,0,12,FALSE,FALSE,0.01282051282,CONSISTENT,i2c: imx: add runtime pm support to improve the performance
c71024de98f4b596112be9c2698b2d8000382a5a,2,0,0,5,FALSE,FALSE,0.4,CONSISTENT,mmc: sdhci: Use sdhci_readl() not readl() in sdhci_dumpregs()
f23cc643f9baec7f71f2b74692da3cf03abbbfda,1,25,0,25,FALSE,TRUE,0.02,CONSISTENT,bpf: fix range arithmetic for bpf map access
4ca562878b907e34fdb652c3a8cb631fd5efe706,3,4,0,12,FALSE,FALSE,0.1875,CONSISTENT,selftests: breakpoint_test: use ksft_* var arg msg api
7020637bdf59589a403e01aca128bef643404317,1,0,0,1,FALSE,FALSE,1,INCONSISTENT,ps3_gelic: fix spelling mistake in debug message
8962a4d29bcb3d12164c02d207c8ff1ab8b04558,6,15,0,11,FALSE,FALSE,0.2307692308,INCONSISTENT,target/tcm_fc: Update debugging statements to match libfc usage
e2af12bfb0ba198d66acf99e14aedc34244e74dc,1,50,0,7,FALSE,FALSE,0.01754385965,CONSISTENT,drm/panel: s6e3ha2: Add support for s6e3hf2 panel on TM2e board
4ab6cf11e703de24f21a50a027a48fca787f7a00,1,0,19,14,FALSE,FALSE,0.0303030303,CONSISTENT,ASoC: atmel-classd: remove aclk clock
5887ad43ee02a00f17a6132b7fb256dc6865474c,1,33,0,225,FALSE,FALSE,0.003875968992,CONSISTENT,tty: serial: fsl_lpuart: Use cyclic DMA for Rx
e926d8a1e8675422e53104855a7bedec82fb570f,1,0,0,4,FALSE,FALSE,0.25,INCONSISTENT,"fs: ocfs: fix spelling mistake ""hearbeating"" -> ""heartbeat"""
4f6a71b84e1afdf13827741e7421a844203cf8d0,2,15,0,32,FALSE,FALSE,0.04255319149,CONSISTENT,net: stmmac: dwmac-meson8b: fix internal RGMII clock configuration
7d56cc2620f523eba7a831daa22186c8ae5bbdfe,2,6,0,17,FALSE,FALSE,0.08695652174,CONSISTENT,usb: dwc2: Avoid more calls to dwc2_core_reset()
5d5657aac0b40867fe57c50d395e9bb08274ceb8,3,3,0,7,FALSE,FALSE,0.3,CONSISTENT,drm/exynos: fimc: Use real buffer width for configuring the hardware
72cbb73e8ad34b2d4409156546678763e91c71b6,2,80,0,33,FALSE,TRUE,0.01769911504,CONSISTENT,iwlwifi: mvm: Add new quota command API
ba5a42196b3e73a734f934e479e573a4dfd40dc5,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,drm/etnaviv: use correct format specifier for size_t
5e161e5442a8a209404542c91eb889487b1239f4,1,1,34,39,FALSE,FALSE,0.01351351351,CONSISTENT,drm/amd/pp: Refine smu7/8 request_smu_load_fw callback function
5aa5bd14c5f8660c64ceedf14a549781be47e53d,2,331,313,765,TRUE,TRUE,0.001419446416,CONSISTENT,bpf: add initial suite for selftests
c46e7724bfe9bbff17bc468903a757248b99e4ed,1,130,0,54,FALSE,TRUE,0.005434782609,CONSISTENT,iwlwifi: mvm: support new BA notification response
50dd90bab8745fe88e1e791dd6dfe2d5053c3981,1,12,0,23,FALSE,TRUE,0.02857142857,CONSISTENT,staging: lustre: llite: add LL_LEASE_{RD
61cfac6f267dabcf2740a7ec8a0295833b28b5f5,1,20,0,6,FALSE,FALSE,0.03846153846,CONSISTENT,CIFS: Fix possible use after free in demultiplex thread
275411430f892407b885be1de2548b2e632892c3,2,29,0,14,FALSE,TRUE,0.04651162791,CONSISTENT,ipvs: add assured state for conn templates
f6175294ab502f5f0d7200334c5e28d0c0f32be2,2,0,0,2,FALSE,FALSE,1,INCONSISTENT,rpmsg: cleanup incorrect function in dev_err message
9ceaeeafbd1177e53395946a772a2a9c4c234887,1,0,3,10,FALSE,FALSE,0.07692307692,CONSISTENT,drm/amdgpu: Fix Vega10 VM initialization
24b27fc4cdf9e10c5e79e5923b6b7c2c5c95096c,1,18,0,3,FALSE,TRUE,0.04761904762,CONSISTENT,bonding: Fix bonding crash
75e0f100774f84db43a1a14a3b6a8d3375bed321,1,0,4,11,FALSE,FALSE,0.06666666667,CONSISTENT,thermal: exynos: always check for trips points existence
3f5398cfbf051dc1850b4f64fbe5267cbd699ce0,2,10,0,6,FALSE,FALSE,0.125,CONSISTENT,habanalabs: improve IOCTLs behavior when disabled or reset
dea846e85aaf77a681e6f0f90df7aaaa467e61a5,2,15,11,48,FALSE,TRUE,0.02702702703,CONSISTENT,net: hns3: adjust VF's reset process
ad6d950393138830edae2efcc500aa69b467b89c,15,1,1,27,FALSE,FALSE,0.5172413793,INCONSISTENT,netfilter: nf_ct_helper: define pr_fmt()
03440c4e5e2f167764997a7e0f2dbb279d8078e6,2,1,0,18,FALSE,TRUE,0.1052631579,CONSISTENT,"scripts/spelling.txt: add ""an union"" pattern and fix typo instances"
fdf9dfa85093f9813bc9818b7920fcf5a0eb3580,2,0,1,8,FALSE,TRUE,0.2222222222,CONSISTENT,nvme: move nr_reconnects to nvme_ctrl
a792af69b08fd7f89b156c8cba1dfc2088522582,2,9,0,65,FALSE,FALSE,0.02702702703,CONSISTENT,ASoC: wm_adsp: Refactor compress stream initialisation
0f642d616b8b15647ca34786877b298ff2970713,1,17,0,2,FALSE,FALSE,0.05263157895,INCONSISTENT,powerpc/traps: Print VMA for unhandled signals
54731265966db742dda09008bd9bbe12ae11e93e,1,18,0,26,FALSE,TRUE,0.02272727273,CONSISTENT,spi: fsl-espi: fix and improve writing to TX FIFO
fc43f45ed563f517e9bd1ddc9d0a2fecf3cd2808,1,0,1,99,FALSE,FALSE,0.01,CONSISTENT,mtd: rawnand: fsmc: Fix all coding style issues reported by checkpatch
